React,Browser API,HTML,,,,https://www.w3schools.com/html/default.asp,HTML Tutorial,#REF!,#REF!
React,Browser API,CSS,,3,Browser API_CSS,https://developer.mozilla.org/en-US/docs/Learn/Getting_started_with_the_web/CSS_basics,CSS basics,#REF!,#REF!
React,Browser API,CSS,,,,https://developer.mozilla.org/en-US/docs/Learn/CSS,Learn to style HTML using CSS,#REF!,#REF!
React,Browser API,CSS,,,,https://lesscss.org/features/,Features In-Depth,#REF!,#REF!
React,Browser API,CSS,,,,https://sass-lang.com/documentation,Sass: Documentation,#REF!,#REF!
React,Browser API,CSS,,,,https://www.w3schools.com/css/default.asp,CSS Tutorial,#REF!,#REF!
React,React,JSX,,1,React_JSX,https://reactjs.org/docs/introducing-jsx.html,Introducing JSX,#REF!,#REF!
React,React,JSX,,,,https://reactjs.org/docs/jsx-in-depth.html,JSX In Depth – React,,
React,React,Reconciliation,,2,React_Reconciliation,https://ru.reactjs.org/docs/reconciliation.html,reconciliation,#REF!,#REF!
React,React,Reconciliation,,,,https://github.com/acdlite/react-fiber-architecture,acdlite/react-fiber-architecture,,
React,React,Components,,2,React_Components,https://reactjs.org/docs/components-and-props.html,Components and props,#REF!,#REF!
React,React,Components,,,,https://reactjs.org/docs/react-component.html,React.Component,,
React,React,Components,,,,https://lucybain.com/blog/2016/react-state-vs-pros/,ReactJS: Props vs. State,,
React,React,Components,,,,https://reactjs.org/docs/faq-state.html,Component State – React,,
React,React,Components,,,,https://reactjs.org/docs/state-and-lifecycle.html,State and Lifecycle – React,,
React,React,Components,,,,https://projects.wojtekmaj.pl/react-lifecycle-methods-diagram/,React lifecycle methods diagram,,
React,React,Components,,,,https://reactjs.org/docs/typechecking-with-proptypes.html,Typechecking With PropTypes – React,,
React,React,Components,,,,https://reactjs.org/docs/react-api.html#reactpurecomponent,React.PureComponent,,
React,React,Components,,,,https://reactjs.org/docs/react-api.html#reactmemo,React.memo,,
React,React,Components,,,,https://reactjs.org/docs/refs-and-the-dom.html,Refs and the DOM – React,,
React,React,Components,,,,https://reactjs.org/docs/context.html,Context – React,,
React,React,Components,,,,https://reactjs.org/docs/portals.html,Portals – React,,
React,React,Components,,,,https://reactjs.org/docs/conditional-rendering.html,Conditional Rendering – React,,
React,React,Components,,,,https://reactjs.org/docs/render-props.html,Render Props – React,,
React,React,Components,,,,https://reactjs.org/docs/higher-order-components.html,Higher-Order Components – React,,
React,React,Events,,1,React_Events,https://reactjs.org/docs/events.html,SyntheticEvent – React,#REF!,#REF!
React,React,Events,,,,https://reactjs.org/docs/handling-events.html,Handling Events – React,,
React,React,Optimization,,1,React_Optimization,https://reactjs.org/docs/optimizing-performance.html,Optimizing performance,#REF!,#REF!
React,React,Optimization,,,,https://overreacted.io/before-you-memo/,Before You memo() — overreacted,,
React,React,Optimization,,,,https://github.com/reduxjs/reselect,GitHub - reduxjs/reselect: Selector library for Redux,,
React,React,Optimization,,,,https://github.com/acdlite/recompose,GitHub - acdlite/recompose: A React utility belt for function components and higher-order components.,,
React,React,Optimization,,,,https://kentcdodds.com/blog/usememo-and-usecallback,When to useMemo and useCallback,,
React,React,Optimization,,,,https://reactjs.org/docs/code-splitting.html,Code-Splitting – React,,
React,React,Optimization,,,,https://reactjs.org/blog/2014/01/02/react-chrome-developer-tools.html,React Chrome Developer Tools – React Blog,,
React,React,Optimization,,,,https://react-devtools-tutorial.vercel.app/,React DevTools tutorial,,
React,React,Optimization,,,,https://github.com/reduxjs/redux-devtools,"DevTools for Redux with hot reloading, action replay, and customizable UI",,
React,React,Optimization,,,,https://levelup.gitconnected.com/a-guide-to-service-workers-in-react-js-82aec1d6a22d,A Guide to Service Workers in React.js by Annie Mester,,
React,React,Optimization,,,,https://create-react-app.dev/docs/making-a-progressive-web-app/#offline-first-considerations,Making a Progressive Web App,,
React,React,Optimization,,,,https://www.youtube.com/watch?v=kdXKz1UWc3E,NextJS 12.1 SSR & SSG: Everything you need to know,,
React,React,Testing,,1,React_Testing,https://reactjs.org/docs/testing.html,Basics of testing,#REF!,#REF!
React,React,Testing,,,,https://jestjs.io/docs/tutorial-react,Testing React Apps · Jest,,
React,React,Testing,,,,https://enzymejs.github.io/enzyme/,Introduction · Enzyme,,
React,React,Testing,,,,https://testing-library.com/docs/react-testing-library/intro/,React Testing Library,,
React,React,Routing,,1,React_Routing,https://reactrouter.com/web/guides/quick-start,?????,#REF!,#REF!
React,React,Server interaction,,1,React_Server interaction,https://developers.amadeus.com/blog/helpful-tools-to-create-mock-servers,9 helpful tools for creating mock REST servers | Amadeus for Developers,#REF!,#REF!
React,React,Server interaction,,,,https://www.pluralsight.com/guides/react-mock-api,Browse courses by subject | Pluralsight,,
React,React,Server interaction,,,,https://javascript.info/websocket,WebSocket,,
React,React,Server interaction,,,,https://socket.io/docs/v4/,Introduction | Socket.IO,,
React,React,Redux,,2,React_Redux, https://redux.js.org/tutorials/essentials/part-1-overview-concepts,"Redux Essentials, Part 1: Redux Overview and Concepts",#REF!,#REF!
React,React,Hooks,,2,React_Hooks,https://reactjs.org/docs/hooks-intro.html,Hooks intro,#REF!,#REF!
React,React,Hooks,,,,https://reactjs.org/docs/hooks-reference.html,Hooks API Reference – React,,
React,Typescript,Types,,4,Typescript_Types,- https://www.typescriptlang.org/docs/handbook/2/everyday-types.html,TypeScript: Documentation - Everyday Types,#REF!,#REF!
